year_week,year_month,city,booking_id,created_datetime,request_start_datetime,request_end_datetime,member_id,member_age,member_gender,car_id,car_age,car_type,car_brand,car_model,car_insured_value
2022-25,2022-06,KV,268329,6/23/2022 14:14:08,07/01/2022,07/03/2022,1012217,55,male,34722,7,convertible,Mazda,MX5,99000
2022-21,2022-05,KV,248581,5/27/2022 8:02:50,5/27/2022 13:30:00,5/29/2022 12:00:00,1012217,55,male,32050,6,sedan,Mercedes-Benz,S400,288000
2022-14,2022-04,KK,207961,04/05/2022,04/11/2022,4/13/2022 15:30:00,1012973,32,male,30397,1,sedan,Perodua,BEZZA,45000
2022-16,2022-04,KV,222174,4/23/2022 23:16:00,4/24/2022 12:30:00,4/25/2022 12:30:00,1013375,24,male,22046,9,hatchback,Perodua,MYVI,19000
2022-24,2022-06,KV,261749,6/13/2022 22:38:52,6/25/2022 9:00:00,6/26/2022 9:00:00,1013375,24,male,9708,4,sedan,Perodua,BEZZA,30000
2022-16,2022-04,KV,218827,4/20/2022 17:04:55,4/21/2022 10:30:00,4/22/2022 10:30:00,1013375,24,male,19252,5,sedan,Perodua,BEZZA,31000
2022-24,2022-06,KV,265845,6/19/2022 21:30:42,6/22/2022 11:00:00,6/24/2022 16:00:00,1013492,37,male,23097,8,sedan,Nissan,ALMERA,27000
2022-14,2022-04,PGI,207780,04/05/2022,4/15/2022 10:30:00,4/17/2022 10:30:00,1013823,47,male,21566,4,sedan,Honda,CITY,56900
2022-17,2022-04,KK,224436,4/26/2022 13:42:28,05/07/2022,05/08/2022,1014326,40,female,16609,5,suv,Honda,BRV,61000
2022-14,2022-04,KK,207941,04/05/2022,5/14/2022 12:00:00,5/16/2022 12:00:00,1016514,38,male,30212,2,sedan,Honda,CITY,79000
2022-14,2022-04,PGM,208411,04/06/2022,04/10/2022,04/11/2022,1017541,31,male,28180,8,hatchback,Perodua,AXIA,15000
2022-14,2022-04,NS,208656,04/06/2022,04/06/2022,04/09/2022,1017742,35,female,1253,7,suv,Honda,HRV,51000
2022-16,2022-04,KV,219135,4/20/2022 23:33:36,4/21/2022 15:00:00,4/22/2022 15:00:00,1017742,35,female,29727,6,sedan,Perodua,AXIA,34000
2022-15,2022-04,KV,213730,4/14/2022 13:14:49,4/14/2022 17:00:00,4/16/2022 17:00:00,1017742,35,female,29528,4,hatchback,Perodua,AXIA,28000
2022-16,2022-04,KV,217251,4/19/2022 0:21:32,4/19/2022 12:30:00,4/21/2022 12:30:00,1017742,35,female,21208,5,hatchback,Perodua,MYVI,27000
2022-14,2022-04,KK,209296,04/07/2022,04/09/2022,04/10/2022,1019092,23,male,18045,2,suv,Perodua,ARUZ,72000
2022-14,2022-04,KV,209041,04/07/2022,04/08/2022,04/09/2022,1019746,21,female,18950,9,mpv,Toyota,INNOVA,44000
2022-14,2022-04,KV,208514,04/06/2022,04/07/2022,04/08/2022,1019861,23,female,27438,7,sedan,Perodua,MYVI,27000
2022-14,2022-04,KV,209179,04/07/2022,4/22/2022 12:30:00,4/27/2022 13:30:00,1020757,39,male,2157,7,sedan,Perodua,BEZZA,26000
2022-22,2022-05,KK,251039,5/30/2022 12:09:59,5/30/2022 17:30:00,5/31/2022 18:00:00,1020816,55,female,33854,1,sedan,Perodua,BEZZA,47000
2022-19,2022-05,KK,234220,05/09/2022,5/26/2022 14:00:00,5/27/2022 14:00:00,1020816,55,female,32260,8,hatchback,Perodua,AXIA,17000
2022-21,2022-05,KK,248492,5/27/2022 0:25:29,5/27/2022 17:30:00,5/27/2022 23:30:00,1020816,55,female,32260,8,hatchback,Perodua,AXIA,17000
2022-22,2022-06,KK,252476,06/01/2022,06/02/2022,06/06/2022,1020816,55,female,31278,1,sedan,Perodua,BEZZA,37000
2022-14,2022-04,KV,209927,04/08/2022,4/18/2022 6:00:00,4/20/2022 21:00:00,1021438,20,male,22669,10,mpv,Toyota,AVANZA,31000
2022-20,2022-05,KK,244917,5/22/2022 12:44:19,10/03/2022,10/07/2022,1022164,40,male,24743,11,sedan,Perodua,MYVI,19000
2022-16,2022-04,PGM,219258,4/21/2022 6:09:35,05/02/2022,05/06/2022,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-19,2022-05,PGM,238199,5/14/2022 11:28:07,5/14/2022 16:30:00,5/16/2022 16:30:00,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-20,2022-05,PGM,239795,5/16/2022 5:16:01,5/16/2022 20:00:00,5/17/2022 20:00:00,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-20,2022-05,PGM,240913,5/17/2022 12:27:03,5/17/2022 23:30:00,5/18/2022 18:00:00,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-22,2022-06,PGM,255883,06/05/2022,06/05/2022,06/06/2022,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-25,2022-06,PGM,267210,6/21/2022 21:16:09,6/22/2022 21:00:00,6/25/2022 21:00:00,1022482,36,female,27799,10,sedan,Mercedes-Benz,C200,80000
2022-14,2022-04,PGM,210303,04/09/2022,04/09/2022,04/11/2022,1022482,36,female,32527,5,sedan,Honda,CIVIC,64000
2022-14,2022-04,KK,209269,04/07/2022,05/01/2022,05/03/2022,1022838,29,male,2715,4,mpv,Hyundai,STAREX,125000
2022-14,2022-04,KV,209303,04/07/2022,04/08/2022,04/08/2022,1023051,30,male,20054,12,sedan,Perodua,MYVI,14000
2022-14,2022-04,KV,209306,04/07/2022,04/09/2022,04/09/2022,1023051,30,male,21778,8,hatchback,Perodua,AXIA,16000
2022-16,2022-04,KV,220299,4/22/2022 9:09:25,4/24/2022 10:00:00,4/24/2022 23:00:00,1023051,30,male,2011,6,sedan,Perodua,BEZZA,30000
2022-19,2022-05,PGI,233948,05/09/2022,5/13/2022 20:30:00,5/16/2022 15:00:00,1025001,30,female,25299,4,hatchback,Toyota,YARIS,71000
2022-14,2022-04,PGI,209922,04/08/2022,04/09/2022,04/09/2022,1025678,30,male,14686,4,hatchback,Perodua,AXIA,15000
2022-14,2022-04,KV,210047,04/08/2022,04/09/2022,4/15/2022 12:00:00,1026352,58,male,19263,6,sedan,Perodua,BEZZA,24000
2022-14,2022-04,KV,209943,04/08/2022,04/09/2022,04/10/2022,1027728,24,male,31936,1,sedan,Perodua,BEZZA,35000
2022-16,2022-04,KV,219842,4/21/2022 20:15:06,05/05/2022,05/08/2022,1028053,29,male,29598,6,mpv,Toyota,ALPHARD,200000
2022-16,2022-04,LGK,219062,4/20/2022 22:24:33,05/05/2022,05/08/2022,1029418,36,female,32340,3,mpv,Toyota,AVANZA,60000
2022-17,2022-04,IP,225237,4/27/2022 11:32:04,4/27/2022 17:30:00,4/28/2022 17:30:00,1029515,21,female,28999,1,sedan,Perodua,MYVI,47000
2022-14,2022-04,KV,210813,04/10/2022,4/29/2022 20:30:00,05/04/2022,1029940,40,male,22534,4,mpv,Honda,BRV,52000
2022-14,2022-04,KK,210299,04/09/2022,04/09/2022,04/11/2022,1030091,61,female,26309,2,suv,Perodua,ATIVA,56000
2022-24,2022-06,KV,263112,6/16/2022 0:50:28,6/16/2022 22:00:00,6/18/2022 20:30:00,1030370,36,female,27052,4,sedan,Toyota,VIOS,63000
2022-24,2022-06,KK,263442,6/16/2022 14:33:36,6/17/2022 16:30:00,6/18/2022 16:30:00,1030654,25,female,23122,4,mpv,Perodua,ALZA,54000
2022-15,2022-04,KV,213003,4/13/2022 12:31:24,4/13/2022 20:00:00,4/14/2022 23:30:00,1031071,31,female,25571,3,sedan,Toyota,VIOS,71000
2022-23,2022-06,KV,259096,06/09/2022,06/10/2022,06/11/2022,1031071,31,female,23826,7,hatchback,Perodua,AXIA,28000
2022-23,2022-06,KV,257305,06/07/2022,06/08/2022,06/08/2022,1031071,31,female,4536,10,mpv,Perodua,ALZA,25000
2022-19,2022-05,KV,239684,5/15/2022 23:29:52,5/18/2022 7:00:00,5/18/2022 23:30:00,1031214,22,male,20107,7,sedan,Hyundai,ELANTRA,41000
2022-18,2022-05,KV,233631,05/08/2022,5/13/2022 11:30:00,5/13/2022 18:00:00,1031221,22,female,27438,7,sedan,Perodua,MYVI,27000
2022-16,2022-04,LGK,222569,4/24/2022 13:31:43,4/28/2022 12:30:00,4/30/2022 12:30:00,1032023,45,male,32359,6,hatchback,Perodua,AXIA,15000
2022-20,2022-05,KK,243951,5/21/2022 1:02:54,5/22/2022 9:00:00,5/23/2022 18:00:00,1032070,24,male,21282,4,hatchback,Perodua,MYVI,33000
2022-14,2022-04,KK,210704,04/09/2022,04/10/2022,04/10/2022,1032070,24,male,22600,2,hatchback,Perodua,AXIA,22000
2022-20,2022-05,KK,243930,5/21/2022 0:25:54,5/23/2022 18:30:00,5/24/2022 21:00:00,1032070,24,male,21964,2,sedan,Perodua,BEZZA,38000
2022-21,2022-05,KK,248221,5/26/2022 19:10:22,06/04/2022,06/07/2022,1032620,25,female,2496,5,sedan,Perodua,BEZZA,31000
2022-15,2022-04,KK,213039,4/13/2022 13:22:18,4/16/2022 20:00:00,4/17/2022 20:00:00,1032620,25,female,19403,4,hatchback,Perodua,MYVI,42900
2022-17,2022-04,KK,226341,4/28/2022 17:13:50,05/07/2022,05/10/2022,1032620,25,female,19403,4,hatchback,Perodua,MYVI,42900
2022-17,2022-04,KK,223802,4/25/2022 19:05:20,4/26/2022 9:00:00,4/27/2022 9:00:00,1032620,25,female,27829,10,sedan,Perodua,MYVI,20000
2022-16,2022-04,KK,217881,4/19/2022 15:43:56,4/24/2022 9:00:00,4/25/2022 9:00:00,1032620,25,female,29402,1,sedan,Perodua,BEZZA,37000
2022-18,2022-05,KK,231201,05/05/2022,05/05/2022,05/06/2022,1032620,25,female,3543,4,hatchback,Perodua,AXIA,26000
2022-21,2022-05,KK,248227,5/26/2022 19:22:12,5/30/2022 9:00:00,5/31/2022 9:00:00,1032620,25,female,32453,7,hatchback,Perodua,AXIA,19000
2022-24,2022-06,KV,264413,6/17/2022 19:46:46,6/18/2022 9:00:00,6/19/2022 8:30:00,1034179,32,female,11381,7,suv,Mitsubishi,ASX 2.0,46000
2022-17,2022-04,PGM,227624,4/29/2022 23:46:52,05/01/2022,05/01/2022,1034350,27,female,26039,8,mpv,Perodua,ALZA,48000
2022-16,2022-04,IP,219037,4/20/2022 21:52:17,05/04/2022,05/06/2022,1036042,30,male,31152,1,sedan,Perodua,BEZZA,42000
2022-15,2022-04,KV,212011,04/11/2022,4/16/2022 12:00:00,4/17/2022 12:00:00,1036296,22,female,4973,8,hatchback,Perodua,AXIA,13500
2022-19,2022-05,KV,235081,05/10/2022,5/14/2022 19:00:00,5/15/2022 19:00:00,1036296,22,female,21219,7,hatchback,Perodua,MYVI,23000
2022-26,2022-06,KV,272216,6/28/2022 21:03:14,07/01/2022,07/03/2022,1036571,47,male,4684,3,mpv,Hyundai,STAREX,141000
2022-20,2022-05,KV,241436,5/18/2022 0:18:00,5/18/2022 18:30:00,5/23/2022 19:00:00,1036571,47,male,21280,6,sedan,Toyota,VIOS,47000
2022-20,2022-05,KV,244649,5/21/2022 23:51:21,5/23/2022 23:00:00,5/25/2022 19:30:00,1036571,47,male,21280,6,sedan,Toyota,VIOS,47000
2022-16,2022-04,KV,221056,4/22/2022 21:40:14,4/26/2022 9:30:00,4/28/2022 10:00:00,1036571,47,male,26721,2,hatchback,Perodua,MYVI,52000
2022-15,2022-04,KV,211900,04/11/2022,05/01/2022,05/08/2022,1036571,47,male,25661,6,mpv,Perodua,ALZA,34000
2022-21,2022-05,KV,250550,5/29/2022 17:23:17,06/05/2022,06/08/2022,1036571,47,male,34914,5,mpv,Perodua,ALZA,42900
2022-20,2022-05,KV,241205,5/17/2022 18:56:29,5/31/2022 16:30:00,06/04/2022,1036571,47,male,21834,6,suv,Honda,CRV,115000
2022-21,2022-05,KV,247381,5/25/2022 20:29:16,6/17/2022 12:30:00,6/20/2022 13:00:00,1036571,47,male,21834,6,suv,Honda,CRV,115000
2022-15,2022-04,KV,212807,4/13/2022 6:27:58,4/13/2022 10:00:00,4/16/2022 8:30:00,1036571,47,male,12864,4,mpv,Perodua,ARUZ,50800
2022-21,2022-05,KV,248987,5/27/2022 16:53:03,06/11/2022,6/15/2022 9:30:00,1036571,47,male,25423,2,suv,Proton,X50,86000
2022-16,2022-04,KV,218874,4/20/2022 18:06:31,4/21/2022 16:30:00,4/24/2022 17:00:00,1036571,47,male,8309,4,sedan,Perodua,MYVI,34200
2022-16,2022-04,KV,221754,4/23/2022 14:46:14,4/24/2022 21:30:00,4/25/2022 17:30:00,1036571,47,male,8309,4,sedan,Perodua,MYVI,34200
2022-19,2022-05,KV,234759,05/10/2022,5/13/2022 20:00:00,5/15/2022 20:30:00,1036571,47,male,25435,5,hatchback,Perodua,MYVI,38000
2022-15,2022-04,KV,211910,04/11/2022,4/16/2022 9:00:00,4/18/2022 9:30:00,1036571,47,male,18950,9,mpv,Toyota,INNOVA,44000
2022-15,2022-04,KK,211581,04/11/2022,4/13/2022 12:00:00,4/15/2022 12:00:00,1036981,23,male,19946,6,sedan,Perodua,BEZZA,32000
2022-15,2022-04,KV,211427,04/11/2022,04/11/2022,4/16/2022 12:00:00,1037122,50,male,1189,7,suv,Nissan,X-TRAIL,90000
2022-17,2022-05,KV,228659,05/01/2022,05/04/2022,05/06/2022,1037596,43,male,19270,6,sedan,Toyota,VIOS,35000
2022-15,2022-04,PGI,216376,4/17/2022 20:18:06,05/05/2022,05/07/2022,1037616,23,female,23237,2,sedan,Perodua,BEZZA,35000
2022-22,2022-06,KK,253218,06/02/2022,6/26/2022 9:00:00,6/27/2022 22:00:00,1038185,30,male,24756,2,sedan,Perodua,BEZZA,44000
2022-15,2022-04,KV,213567,4/14/2022 9:23:26,05/05/2022,05/06/2022,1039677,36,male,28009,8,mpv,Toyota,ALPHARD,77000
2022-17,2022-04,KV,223292,4/25/2022 11:12:58,4/25/2022 14:30:00,4/26/2022 12:00:00,1040076,25,male,4236,4,hatchback,Proton,SAGA,30000
2022-15,2022-04,KV,213281,4/13/2022 19:50:36,4/22/2022 21:30:00,4/24/2022 8:00:00,1040196,30,male,29727,6,sedan,Perodua,AXIA,34000
2022-15,2022-04,KV,212701,04/12/2022,4/13/2022 12:00:00,4/19/2022 10:00:00,1041083,29,female,30752,7,sedan,Proton,SAGA,20000
2022-15,2022-04,KV,215517,4/16/2022 15:11:19,4/16/2022 18:30:00,4/19/2022 18:30:00,1041144,29,male,8856,4,sedan,Honda,CITY,50000
2022-16,2022-04,KV,218246,4/19/2022 23:14:00,4/20/2022 11:00:00,4/21/2022 11:00:00,1041144,29,male,29435,1,sedan,Perodua,BEZZA,35000
2022-19,2022-05,KV,236725,05/12/2022,5/21/2022 12:00:00,5/22/2022 19:00:00,1041655,31,male,20308,2,suv,Proton,X50,103000
2022-15,2022-04,KV,213052,4/13/2022 13:34:37,4/27/2022 16:30:00,05/04/2022,1042804,25,male,854,4,hatchback,Perodua,MYVI,40000
2022-15,2022-04,KV,212372,04/12/2022,05/05/2022,05/09/2022,1043073,30,male,22929,4,hatchback,Perodua,MYVI,39700
2022-20,2022-05,KV,244347,5/21/2022 16:12:57,5/26/2022 9:00:00,5/31/2022 20:00:00,1043240,34,female,28817,5,sedan,Perodua,AXIA,27000
2022-20,2022-05,KV,243607,5/20/2022 18:05:08,5/21/2022 7:30:00,5/22/2022 7:30:00,1044072,21,male,32523,8,suv,Toyota,INNOVA,43400
2022-15,2022-04,KV,214585,4/15/2022 13:26:44,4/16/2022 13:00:00,4/17/2022 13:00:00,1044540,28,male,30280,5,sedan,Perodua,AXIA,25000
2022-15,2022-04,KV,213679,4/14/2022 12:11:01,4/15/2022 18:30:00,4/29/2022 18:30:00,1044991,34,male,18980,5,sedan,Perodua,BEZZA,30000
2022-15,2022-04,KV,213014,4/13/2022 12:55:40,4/14/2022 16:30:00,4/15/2022 17:00:00,1045079,26,female,28751,8,hatchback,Perodua,MYVI,23000
2022-15,2022-04,KK,212896,4/13/2022 10:07:56,4/29/2022 21:30:00,05/03/2022,1045262,32,male,29710,3,sedan,Proton,SAGA,35000
2022-16,2022-04,KV,222299,4/24/2022 4:32:51,5/18/2022 14:30:00,5/22/2022 14:30:00,1045304,57,male,19200,6,hatchback,Perodua,AXIA,23000
2022-22,2022-05,KV,251312,5/30/2022 18:40:32,5/31/2022 9:00:00,06/01/2022,1045332,21,male,1447,4,mpv,Hyundai,STAREX,121000
2022-17,2022-04,KV,227645,4/30/2022 0:17:45,05/06/2022,05/10/2022,1047465,45,female,33581,10,mpv,Proton,EXORA,20000
2022-15,2022-04,KV,213468,4/14/2022 0:40:00,4/14/2022 21:00:00,4/15/2022 21:00:00,1047886,23,female,29708,3,hatchback,Perodua,AXIA,29000
2022-18,2022-05,KV,231439,05/05/2022,05/08/2022,05/08/2022,1048391,27,female,32908,8,hatchback,Perodua,AXIA,15000
2022-20,2022-05,PGI,244521,5/21/2022 21:01:09,5/22/2022 9:00:00,5/23/2022 9:00:00,1048454,32,male,27998,2,hatchback,Perodua,AXIA,37000
2022-17,2022-04,KK,225627,4/27/2022 20:50:51,05/07/2022,05/11/2022,1049502,46,female,31134,1,sedan,Proton,SAGA,39000
2022-16,2022-04,KK,217784,4/19/2022 14:10:38,08/06/2022,08/08/2022,1050902,32,female,29823,1,suv,Proton,X70,111000
2022-16,2022-04,KK,217454,4/19/2022 8:36:05,5/19/2022 9:00:00,5/23/2022 21:00:00,1051156,37,male,30397,1,sedan,Perodua,BEZZA,45000
2022-15,2022-04,KV,214428,4/15/2022 10:24:51,4/15/2022 13:30:00,4/16/2022 13:30:00,1051818,29,male,25413,3,sedan,Perodua,BEZZA,29500
2022-15,2022-04,KV,214759,4/15/2022 17:06:34,05/02/2022,05/08/2022,1051955,38,female,31839,1,suv,Proton,X70,78000
2022-22,2022-06,KV,255373,06/04/2022,06/06/2022,06/09/2022,1051955,38,female,33758,4,suv,Honda,HRV,77000
2022-16,2022-04,KV,218726,4/20/2022 15:18:21,4/20/2022 18:30:00,4/24/2022 18:00:00,1052075,43,male,21169,5,sedan,Perodua,BEZZA,30000
2022-15,2022-04,KV,215774,4/16/2022 21:39:04,4/24/2022 15:00:00,4/25/2022 15:00:00,1052695,23,female,30878,3,sedan,Proton,IRIS 1.3,28500
2022-15,2022-04,JB,216235,4/17/2022 15:27:00,4/30/2022 10:30:00,05/03/2022,1053828,26,male,30225,5,sedan,Honda,CITY,45000
2022-15,2022-04,PGI,214598,4/15/2022 13:44:44,4/18/2022 21:00:00,4/19/2022 21:00:00,1054081,24,female,22940,3,hatchback,Perodua,AXIA,27000
2022-16,2022-04,KK,222450,4/24/2022 10:57:39,4/24/2022 14:00:00,4/25/2022 13:30:00,1054758,25,male,25832,2,sedan,Perodua,BEZZA,49000
2022-23,2022-06,KV,258702,06/09/2022,06/09/2022,06/10/2022,1055505,22,male,2665,3,sedan,Mercedes-Benz,A200,175000
2022-20,2022-05,KV,239731,5/16/2022 0:39:03,5/16/2022 18:00:00,5/17/2022 18:30:00,1055505,22,male,33119,9,suv,Mercedes-Benz,GLA250,122000
2022-20,2022-05,JB,242052,5/18/2022 20:15:28,5/20/2022 11:00:00,5/24/2022 9:00:00,1057328,27,male,28487,6,hatchback,Perodua,MYVI,33000
2022-15,2022-04,JB,215299,4/16/2022 10:47:15,4/22/2022 12:00:00,4/23/2022 8:00:00,1057550,46,female,10983,8,hatchback,Perodua,AXIA,15000
2022-15,2022-04,PGI,214654,4/15/2022 15:09:22,05/06/2022,05/10/2022,1057839,26,female,24531,10,hatchback,Perodua,MYVI,18300
2022-23,2022-06,KK,256642,06/06/2022,6/17/2022 14:00:00,6/21/2022 12:00:00,1057849,44,female,5787,3,sedan,Perodua,BEZZA,38000
2022-16,2022-04,NS,222286,4/24/2022 3:03:12,4/24/2022 12:00:00,4/25/2022 12:00:00,1060094,21,female,32004,2,sedan,Honda,CITY,105000
2022-21,2022-05,LGK,246984,5/25/2022 12:01:18,5/30/2022 14:00:00,5/31/2022 23:30:00,1060094,21,female,13259,3,hatchback,Mazda,CX5,73000
2022-15,2022-04,KV,215257,4/16/2022 9:55:57,4/16/2022 13:00:00,4/18/2022 12:00:00,1060245,35,male,32528,1,sedan,Perodua,BEZZA,40000
2022-20,2022-05,KV,241401,5/17/2022 23:27:54,5/27/2022 23:30:00,5/29/2022 23:30:00,1061376,36,male,26901,12,mpv,Toyota,VELLFIRE,89000
2022-16,2022-04,NS,217850,4/19/2022 15:19:46,4/23/2022 10:00:00,4/23/2022 23:30:00,1062607,22,female,32802,7,sedan,Perodua,BEZZA,30600
2022-24,2022-06,KV,263547,6/16/2022 17:31:22,6/19/2022 13:30:00,6/27/2022 17:30:00,1065491,55,male,19972,2,hatchback,Perodua,MYVI,48000
2022-22,2022-05,KV,251797,5/31/2022 12:08:37,06/01/2022,06/12/2022,1065491,55,male,27501,6,hatchback,Perodua,AXIA,23000
2022-23,2022-06,KV,260274,06/11/2022,6/13/2022 18:30:00,6/17/2022 18:30:00,1065491,55,male,27501,6,hatchback,Perodua,AXIA,23000
2022-20,2022-05,KV,245040,5/22/2022 16:14:53,5/23/2022 9:00:00,5/26/2022 9:00:00,1066003,23,male,32648,6,sedan,Perodua,BEZZA,20000
2022-16,2022-04,IP,217812,4/19/2022 14:28:46,4/22/2022 18:00:00,4/23/2022 18:00:00,1066284,21,female,24235,4,mpv,Perodua,ALZA,45000
2022-15,2022-04,KK,215985,4/17/2022 9:30:44,4/18/2022 10:00:00,4/19/2022 16:30:00,1066675,73,male,16567,5,suv,Honda,BRV,54000
2022-18,2022-05,KV,230567,05/04/2022,05/06/2022,05/08/2022,1066894,27,female,20028,7,hatchback,Perodua,MYVI,26000
2022-16,2022-04,IP,218736,4/20/2022 15:28:36,4/22/2022 10:00:00,4/25/2022 10:00:00,1067740,38,male,32681,1,suv,Perodua,ARUZ,68000
2022-16,2022-04,KK,220655,4/22/2022 15:10:23,05/01/2022,05/03/2022,1068973,26,male,16567,5,suv,Honda,BRV,54000
2022-18,2022-05,KV,233528,05/08/2022,5/17/2022 14:00:00,5/22/2022 14:30:00,1069231,41,female,30137,1,suv,Proton,X70,110000
2022-16,2022-04,KK,216941,4/18/2022 17:53:32,4/20/2022 12:00:00,4/23/2022 12:00:00,1070207,39,male,33095,3,sedan,Proton,PERSONA,45000
2022-21,2022-05,KK,248880,5/27/2022 15:24:33,5/28/2022 19:30:00,5/29/2022 18:30:00,1070917,35,male,19969,11,mpv,Toyota,VELLFIRE,111000
2022-20,2022-05,KV,244668,5/22/2022 0:20:19,5/23/2022 9:00:00,5/24/2022 9:00:00,1071217,27,female,21203,7,hatchback,Perodua,MYVI,25000
2022-22,2022-06,KV,255416,06/04/2022,6/14/2022 12:00:00,6/17/2022 15:00:00,1071734,28,female,31715,5,suv,Honda,HRV,82000
2022-16,2022-04,KV,217838,4/19/2022 15:08:21,4/22/2022 15:00:00,4/24/2022 15:00:00,1072850,21,female,27815,8,mpv,Proton,EXORA,37000
2022-16,2022-04,PGI,218708,4/20/2022 14:55:07,4/22/2022 12:00:00,4/24/2022 16:00:00,1073743,30,male,14686,4,hatchback,Perodua,AXIA,15000
2022-21,2022-05,JB,249346,5/27/2022 23:51:37,06/04/2022,06/05/2022,1073858,26,female,33111,8,hatchback,Perodua,AXIA,19000
2022-16,2022-04,KV,218487,4/20/2022 10:39:20,4/30/2022 9:30:00,05/04/2022,1073942,36,male,25019,10,sedan,BMW,5 251,5000
2022-16,2022-04,KV,218805,4/20/2022 16:43:15,4/20/2022 22:30:00,4/21/2022 23:00:00,1074337,36,male,28455,6,sedan,Perodua,BEZZA,28000
2022-16,2022-04,KV,220572,4/22/2022 13:56:48,4/23/2022 7:30:00,4/24/2022 7:30:00,1074337,36,male,2404,5,hatchback,Perodua,MYVI,36000
2022-16,2022-04,KV,222577,4/24/2022 13:47:36,4/26/2022 23:00:00,4/27/2022 23:00:00,1074337,36,male,32276,7,sedan,Perodua,BEZZA,34900
2022-16,2022-04,KV,217978,4/19/2022 17:31:51,05/01/2022,05/05/2022,1074369,38,male,21834,6,suv,Honda,CRV,115000
2022-16,2022-04,JB,218770,4/20/2022 15:56:43,4/21/2022 15:00:00,4/24/2022 15:00:00,1074926,24,male,31784,1,hatchback,Perodua,AXIA,34000
2022-16,2022-04,KK,217350,4/19/2022 4:05:54,4/19/2022 10:00:00,4/20/2022 10:00:00,1074965,27,male,19892,4,sedan,Proton,SAGA,33200
2022-16,2022-04,KK,218276,4/19/2022 23:54:33,4/30/2022 9:00:00,05/04/2022,1075666,31,female,2814,6,sedan,Hyundai,IONIQ,67000
2022-16,2022-04,KV,219158,4/20/2022 23:58:32,4/21/2022 10:00:00,4/23/2022 10:00:00,1075828,43,male,30409,7,suv,Audi,Q7 S LINE,220000
2022-16,2022-04,JB,217238,4/19/2022 0:11:35,05/01/2022,05/03/2022,1075949,30,male,28487,6,hatchback,Perodua,MYVI,33000
2022-16,2022-04,KV,219999,4/21/2022 22:41:43,4/23/2022 13:00:00,4/24/2022 13:00:00,1076544,30,female,1274,5,pickup,Nissan,NAVARA,81000
2022-24,2022-06,KV,262013,6/14/2022 11:57:31,6/15/2022 9:00:00,6/16/2022 9:00:00,1077326,25,male,35565,5,sedan,Perodua,BEZZA,35000
2022-18,2022-05,KK,233053,05/07/2022,6/22/2022 21:00:00,6/27/2022 21:00:00,1077634,,,30316,5,sedan,Honda,CITY,50000
2022-19,2022-05,KV,236033,05/11/2022,5/13/2022 20:30:00,5/16/2022 21:00:00,1077634,,,30909,8,sedan,Honda,CITY,45000
2022-19,2022-05,KV,239372,5/15/2022 17:11:58,5/29/2022 8:30:00,06/02/2022,1077983,21,male,27770,10,hatchback,Mazda,MAZDA 3,30600
2022-23,2022-06,PGI,258886,06/09/2022,07/09/2022,07/11/2022,1078149,27,male,18911,3,suv,Perodua,ARUZ,70000
2022-16,2022-04,KK,218584,4/20/2022 12:30:06,4/30/2022 11:00:00,05/02/2022,1078380,32,female,24755,2,sedan,Proton,SAGA,41000
2022-18,2022-05,KV,233672,05/08/2022,05/10/2022,05/10/2022,1079441,45,female,6568,9,sedan,Kia,CERATO,33000
2022-18,2022-05,JB,230029,05/03/2022,5/13/2022 10:00:00,5/15/2022 10:00:00,1079963,29,male,10983,8,hatchback,Perodua,AXIA,15000
2022-17,2022-04,JB,223780,4/25/2022 18:42:21,05/01/2022,05/01/2022,1079963,29,male,24895,5,hatchback,Perodua,MYVI,38000
2022-26,2022-06,KV,272952,6/29/2022 20:37:04,07/01/2022,07/03/2022,1081197,27,male,2497,8,hatchback,Perodua,MYVI,23000
2022-17,2022-04,KV,223044,4/25/2022 0:30:36,4/26/2022 9:00:00,4/27/2022 20:30:00,1081197,27,male,32141,9,sedan,Nissan,ALMERA,33000
2022-16,2022-04,KV,219856,4/21/2022 20:28:24,4/22/2022 15:30:00,4/24/2022 22:00:00,1081197,27,male,27790,5,mpv,Perodua,ALZA,40000
2022-16,2022-04,KV,220411,4/22/2022 11:29:18,4/23/2022 10:00:00,4/24/2022 21:00:00,1082277,36,female,33113,3,mpv,Perodua,ARUZ,63000
2022-16,2022-04,IP,219024,4/20/2022 21:27:06,05/01/2022,05/03/2022,1082710,27,male,32681,1,suv,Perodua,ARUZ,68000
2022-16,2022-04,KK,218572,4/20/2022 12:19:19,4/24/2022 13:00:00,4/25/2022 13:00:00,1083012,22,female,4619,4,sedan,Perodua,BEZZA,29200
2022-16,2022-04,KK,221425,4/23/2022 9:32:20,4/23/2022 13:00:00,4/25/2022 13:00:00,1084020,29,male,21282,4,hatchback,Perodua,MYVI,33000
2022-16,2022-04,KV,219181,4/21/2022 0:54:58,05/03/2022,05/08/2022,1084275,36,male,21219,7,hatchback,Perodua,MYVI,23000
